CE(14:0)	LION:0000000
CL(22:6/24:4/24:6/26:1)	LION:0079380
CL(22:6/24:5/24:5/26:1)	LION:0079381
CL(22:6/24:5/24:6/26:0)	LION:0079382
CL(24:0/24:5/24:6/24:6)	LION:0079383
CL(24:1/24:4/24:6/24:6)	LION:0079384
CL(24:1/24:5/24:5/24:6)	LION:0079385
CL(24:2/24:3/24:6/24:6)	LION:0079386
CL(24:2/24:4/24:5/24:6)	LION:0079387
CL(24:2/24:5/24:5/24:5)	LION:0079388
CL(24:3/24:3/24:5/24:6)	LION:0079389
CL(24:3/24:4/24:4/24:6)	LION:0079390
CL(24:3/24:4/24:5/24:5)	LION:0079391
CL(24:4/24:4/24:4/24:5)	LION:0079392
CL(18:0/26:6/26:6/26:6)	LION:0079393
CL(18:1/26:5/26:6/26:6)	LION:0079394
CL(18:2/26:4/26:6/26:6)	LION:0079395
CL(18:2/26:5/26:5/26:6)	LION:0079396
CL(18:3/26:3/26:6/26:6)	LION:0079397
CL(18:3/26:4/26:5/26:6)	LION:0079398
CL(18:3/26:5/26:5/26:5)	LION:0079399
CL(20:0/24:6/26:6/26:6)	LION:0079400
CL(20:1/24:5/26:6/26:6)	LION:0079401
CL(20:1/24:6/26:5/26:6)	LION:0079402
CL(20:3/24:3/26:6/26:6)	LION:0079407
CL(20:3/24:4/26:5/26:6)	LION:0079408
CL(20:3/24:5/26:4/26:6)	LION:0079409
CL(20:3/24:5/26:5/26:5)	LION:0079410
CL(20:3/24:6/26:3/26:6)	LION:0079411
CL(20:3/24:6/26:4/26:5)	LION:0079412
CL(20:4/24:2/26:6/26:6)	LION:0079413
CL(20:4/24:3/26:5/26:6)	LION:0079414
CL(20:4/24:4/26:4/26:6)	LION:0079415
CL(20:4/24:4/26:5/26:5)	LION:0079416
CL(20:4/24:5/26:3/26:6)	LION:0079417
CL(20:4/24:5/26:4/26:5)	LION:0079418
CL(20:4/24:6/26:2/26:6)	LION:0079419
CL(20:4/24:6/26:3/26:5)	LION:0079420
CL(20:4/24:6/26:4/26:4)	LION:0079421
CL(20:5/24:1/26:6/26:6)	LION:0079422
CL(20:5/24:2/26:5/26:6)	LION:0079423
CL(20:5/24:3/26:4/26:6)	LION:0079424
CL(20:5/24:3/26:5/26:5)	LION:0079425
CL(20:5/24:4/26:3/26:6)	LION:0079426
CL(20:5/24:4/26:4/26:5)	LION:0079427
CL(20:5/24:5/26:2/26:6)	LION:0079428
CL(20:5/24:5/26:3/26:5)	LION:0079429
CL(20:5/24:5/26:4/26:4)	LION:0079430
CL(20:5/24:6/26:1/26:6)	LION:0079431
CL(20:5/24:6/26:2/26:5)	LION:0079432
CL(20:5/24:6/26:3/26:4)	LION:0079433
CL(22:0/22:6/26:6/26:6)	LION:0079434
CL(22:0/24:6/24:6/26:6)	LION:0079435
CL(22:1/22:5/26:6/26:6)	LION:0079436
CL(22:1/22:6/26:5/26:6)	LION:0079437
CL(22:1/24:5/24:6/26:6)	LION:0079438
CL(22:1/24:6/24:6/26:5)	LION:0079439
CL(22:4/22:4/26:4/26:6)	LION:0079460
CL(22:4/22:4/26:5/26:5)	LION:0079461
CL(22:4/22:5/26:3/26:6)	LION:0079462
CL(22:4/22:5/26:4/26:5)	LION:0079463
CL(22:4/22:6/26:2/26:6)	LION:0079464
CL(22:4/22:6/26:3/26:5)	LION:0079465
CL(22:4/22:6/26:4/26:4)	LION:0079466
CL(22:4/24:2/24:6/26:6)	LION:0079467
CL(22:4/24:3/24:5/26:6)	LION:0079468
CL(22:4/24:3/24:6/26:5)	LION:0079469
CL(22:4/24:4/24:4/26:6)	LION:0079470
CL(22:4/24:4/24:5/26:5)	LION:0079471
CL(22:4/24:4/24:6/26:4)	LION:0079472
CL(22:4/24:5/24:5/26:4)	LION:0079473
CL(22:4/24:5/24:6/26:3)	LION:0079474
CL(22:4/24:6/24:6/26:2)	LION:0079475
CL(22:5/22:5/26:2/26:6)	LION:0079476
CL(22:5/22:5/26:3/26:5)	LION:0079477
CL(22:5/22:5/26:4/26:4)	LION:0079478
CL(22:5/22:6/26:1/26:6)	LION:0079479
CL(22:5/22:6/26:2/26:5)	LION:0079480
CL(22:5/22:6/26:3/26:4)	LION:0079481
CL(22:5/24:1/24:6/26:6)	LION:0079482
CL(22:5/24:2/24:5/26:6)	LION:0079483
CL(22:5/24:2/24:6/26:5)	LION:0079484
CL(22:5/24:3/24:4/26:6)	LION:0079485
CL(22:5/24:3/24:5/26:5)	LION:0079486
CL(22:5/24:3/24:6/26:4)	LION:0079487
CL(22:5/24:4/24:4/26:5)	LION:0079488
CL(22:5/24:4/24:5/26:4)	LION:0079489
CL(22:5/24:4/24:6/26:3)	LION:0079490
CL(22:5/24:5/24:5/26:3)	LION:0079491
CL(22:5/24:5/24:6/26:2)	LION:0079492
CL(22:5/24:6/24:6/26:1)	LION:0079493
CL(22:6/22:6/26:0/26:6)	LION:0079494
CL(22:6/22:6/26:1/26:5)	LION:0079495
CL(22:6/22:6/26:2/26:4)	LION:0079496
CL(22:6/22:6/26:3/26:3)	LION:0079497
CL(22:6/24:0/24:6/26:6)	LION:0079498
CL(22:6/24:1/24:5/26:6)	LION:0079499
CL(22:6/24:1/24:6/26:5)	LION:0079500
CL(22:6/24:2/24:4/26:6)	LION:0079501
CL(22:6/24:2/24:5/26:5)	LION:0079502
CL(22:6/24:2/24:6/26:4)	LION:0079503
CL(22:6/24:3/24:3/26:6)	LION:0079504
CL(22:6/24:3/24:4/26:5)	LION:0079505
CL(22:6/24:3/24:5/26:4)	LION:0079506
CL(22:6/24:3/24:6/26:3)	LION:0079507
CL(22:6/24:4/24:4/26:4)	LION:0079508
CL(22:6/24:4/24:5/26:3)	LION:0079509
CL(22:6/24:4/24:6/26:2)	LION:0079510
CL(22:6/24:5/24:5/26:2)	LION:0079511
CL(22:6/24:5/24:6/26:1)	LION:0079512
CL(22:6/24:6/24:6/26:0)	LION:0079513
CL(24:0/24:6/24:6/24:6)	LION:0079514
CL(24:1/24:5/24:6/24:6)	LION:0079515
CL(24:2/24:4/24:6/24:6)	LION:0079516
CL(24:2/24:5/24:5/24:6)	LION:0079517
CL(24:3/24:3/24:6/24:6)	LION:0079518
CL(24:3/24:4/24:5/24:6)	LION:0079519
CL(24:3/24:5/24:5/24:5)	LION:0079520
CL(24:4/24:4/24:4/24:6)	LION:0079521
CL(24:4/24:4/24:5/24:5)	LION:0079522
CL(18:1/26:6/26:6/26:6)	LION:0079523
CL(18:2/26:5/26:6/26:6)	LION:0079524
CL(18:3/26:4/26:6/26:6)	LION:0079525
CL(18:3/26:5/26:5/26:6)	LION:0079526
CL(20:1/24:6/26:6/26:6)	LION:0079527
CL(20:3/24:4/26:6/26:6)	LION:0079530
CL(20:3/24:5/26:5/26:6)	LION:0079531
CL(20:3/24:6/26:4/26:6)	LION:0079532
CL(20:3/24:6/26:5/26:5)	LION:0079533
CL(20:4/24:3/26:6/26:6)	LION:0079534
CL(20:4/24:4/26:5/26:6)	LION:0079535
CL(20:4/24:5/26:4/26:6)	LION:0079536
CL(20:4/24:5/26:5/26:5)	LION:0079537
CL(20:4/24:6/26:3/26:6)	LION:0079538
CL(20:4/24:6/26:4/26:5)	LION:0079539
CL(20:5/24:2/26:6/26:6)	LION:0079540
CL(20:5/24:3/26:5/26:6)	LION:0079541
CL(20:5/24:4/26:4/26:6)	LION:0079542
CL(20:5/24:4/26:5/26:5)	LION:0079543
CL(20:5/24:5/26:3/26:6)	LION:0079544
CL(20:5/24:5/26:4/26:5)	LION:0079545
CL(20:5/24:6/26:2/26:6)	LION:0079546
CL(20:5/24:6/26:3/26:5)	LION:0079547
CL(20:5/24:6/26:4/26:4)	LION:0079548
CL(22:1/22:6/26:6/26:6)	LION:0079549
CL(22:1/24:6/24:6/26:6)	LION:0079550
CL(22:4/22:4/26:5/26:6)	LION:0079563
CL(22:4/22:5/26:4/26:6)	LION:0079564
CL(22:4/22:5/26:5/26:5)	LION:0079565
CL(22:4/22:6/26:3/26:6)	LION:0079566
CL(22:4/22:6/26:4/26:5)	LION:0079567
CL(22:4/24:3/24:6/26:6)	LION:0079568
CL(22:4/24:4/24:5/26:6)	LION:0079569
CL(22:4/24:4/24:6/26:5)	LION:0079570
CL(22:4/24:5/24:5/26:5)	LION:0079571
CL(22:4/24:5/24:6/26:4)	LION:0079572
CL(22:4/24:6/24:6/26:3)	LION:0079573
CL(22:5/22:5/26:3/26:6)	LION:0079574
CL(22:5/22:5/26:4/26:5)	LION:0079575
CL(22:5/22:6/26:2/26:6)	LION:0079576
CL(22:5/22:6/26:3/26:5)	LION:0079577
CL(22:5/22:6/26:4/26:4)	LION:0079578
CL(22:5/24:2/24:6/26:6)	LION:0079579
CL(22:5/24:3/24:5/26:6)	LION:0079580
CL(22:5/24:3/24:6/26:5)	LION:0079581
CL(22:5/24:4/24:4/26:6)	LION:0079582
CL(22:5/24:4/24:5/26:5)	LION:0079583
CL(22:5/24:4/24:6/26:4)	LION:0079584
CL(22:5/24:5/24:5/26:4)	LION:0079585
CL(22:5/24:5/24:6/26:3)	LION:0079586
CL(22:5/24:6/24:6/26:2)	LION:0079587
CL(22:6/22:6/26:1/26:6)	LION:0079588
CL(22:6/22:6/26:2/26:5)	LION:0079589
CL(22:6/22:6/26:3/26:4)	LION:0079590
CL(22:6/24:1/24:6/26:6)	LION:0079591
CL(22:6/24:2/24:5/26:6)	LION:0079592
CL(22:6/24:2/24:6/26:5)	LION:0079593
CL(22:6/24:3/24:4/26:6)	LION:0079594
CL(22:6/24:3/24:5/26:5)	LION:0079595
CL(22:6/24:3/24:6/26:4)	LION:0079596
CL(22:6/24:4/24:4/26:5)	LION:0079597
CL(22:6/24:4/24:5/26:4)	LION:0079598
CL(22:6/24:4/24:6/26:3)	LION:0079599
CL(22:6/24:5/24:5/26:3)	LION:0079600
CL(22:6/24:5/24:6/26:2)	LION:0079601
CL(22:6/24:6/24:6/26:1)	LION:0079602
CL(24:1/24:6/24:6/24:6)	LION:0079603
CL(24:2/24:5/24:6/24:6)	LION:0079604
CL(24:3/24:4/24:6/24:6)	LION:0079605
CL(24:3/24:5/24:5/24:6)	LION:0079606
CL(24:4/24:4/24:5/24:6)	LION:0079607
CL(24:4/24:5/24:5/24:5)	LION:0079608
CL(18:2/26:6/26:6/26:6)	LION:0079609
CL(18:3/26:5/26:6/26:6)	LION:0079610
CL(20:3/24:5/26:6/26:6)	LION:0079612
CL(20:3/24:6/26:5/26:6)	LION:0079613
CL(20:4/24:4/26:6/26:6)	LION:0079614
CL(20:4/24:5/26:5/26:6)	LION:0079615
CL(20:4/24:6/26:4/26:6)	LION:0079616
CL(20:4/24:6/26:5/26:5)	LION:0079617
CL(20:5/24:3/26:6/26:6)	LION:0079618
CL(20:5/24:4/26:5/26:6)	LION:0079619
CL(20:5/24:5/26:4/26:6)	LION:0079620
CL(20:5/24:5/26:5/26:5)	LION:0079621
CL(20:5/24:6/26:3/26:6)	LION:0079622
CL(20:5/24:6/26:4/26:5)	LION:0079623
CL(22:4/22:4/26:6/26:6)	LION:0079630
CL(22:4/22:5/26:5/26:6)	LION:0079631
CL(22:4/22:6/26:4/26:6)	LION:0079632
CL(22:4/22:6/26:5/26:5)	LION:0079633
CL(22:4/24:4/24:6/26:6)	LION:0079634
CL(22:4/24:5/24:5/26:6)	LION:0079635
CL(22:4/24:5/24:6/26:5)	LION:0079636
CL(22:4/24:6/24:6/26:4)	LION:0079637
CL(22:5/22:5/26:4/26:6)	LION:0079638
CL(22:5/22:5/26:5/26:5)	LION:0079639
CL(22:5/22:6/26:3/26:6)	LION:0079640
CL(22:5/22:6/26:4/26:5)	LION:0079641
CL(22:5/24:3/24:6/26:6)	LION:0079642
CL(22:5/24:4/24:5/26:6)	LION:0079643
CL(22:5/24:4/24:6/26:5)	LION:0079644
CL(22:5/24:5/24:5/26:5)	LION:0079645
CL(22:5/24:5/24:6/26:4)	LION:0079646
CL(22:5/24:6/24:6/26:3)	LION:0079647
CL(22:6/22:6/26:2/26:6)	LION:0079648
CL(22:6/22:6/26:3/26:5)	LION:0079649
CL(22:6/22:6/26:4/26:4)	LION:0079650
CL(22:6/24:2/24:6/26:6)	LION:0079651
CL(22:6/24:3/24:5/26:6)	LION:0079652
CL(22:6/24:3/24:6/26:5)	LION:0079653
CL(22:6/24:4/24:4/26:6)	LION:0079654
CL(22:6/24:4/24:5/26:5)	LION:0079655
CL(22:6/24:4/24:6/26:4)	LION:0079656
CL(22:6/24:5/24:5/26:4)	LION:0079657
CL(22:6/24:5/24:6/26:3)	LION:0079658
CL(22:6/24:6/24:6/26:2)	LION:0079659
CL(24:2/24:6/24:6/24:6)	LION:0079660
CL(24:3/24:5/24:6/24:6)	LION:0079661
CL(24:4/24:4/24:6/24:6)	LION:0079662
CL(24:4/24:5/24:5/24:6)	LION:0079663
CL(24:5/24:5/24:5/24:5)	LION:0079664
CL(18:3/26:6/26:6/26:6)	LION:0079665
CL(20:3/24:6/26:6/26:6)	LION:0079666
CL(20:4/24:5/26:6/26:6)	LION:0079667
CL(20:4/24:6/26:5/26:6)	LION:0079668
CL(20:5/24:4/26:6/26:6)	LION:0079669
CL(20:5/24:5/26:5/26:6)	LION:0079670
CL(20:5/24:6/26:4/26:6)	LION:0079671
CL(20:5/24:6/26:5/26:5)	LION:0079672
CL(22:4/22:5/26:6/26:6)	LION:0079675
CL(22:4/22:6/26:5/26:6)	LION:0079676
CL(22:4/24:5/24:6/26:6)	LION:0079677
CL(22:4/24:6/24:6/26:5)	LION:0079678
CL(22:5/22:5/26:5/26:6)	LION:0079679
CL(22:5/22:6/26:4/26:6)	LION:0079680
CL(22:5/22:6/26:5/26:5)	LION:0079681
CL(22:5/24:4/24:6/26:6)	LION:0079682
CL(22:5/24:5/24:5/26:6)	LION:0079683
CL(22:5/24:5/24:6/26:5)	LION:0079684
CL(22:5/24:6/24:6/26:4)	LION:0079685
CL(22:6/22:6/26:3/26:6)	LION:0079686
CL(22:6/22:6/26:4/26:5)	LION:0079687
CL(22:6/24:3/24:6/26:6)	LION:0079688
CL(22:6/24:4/24:5/26:6)	LION:0079689
CL(22:6/24:4/24:6/26:5)	LION:0079690
CL(22:6/24:5/24:5/26:5)	LION:0079691
CL(22:6/24:5/24:6/26:4)	LION:0079692
CL(22:6/24:6/24:6/26:3)	LION:0079693
CL(24:3/24:6/24:6/24:6)	LION:0079694
CL(24:4/24:5/24:6/24:6)	LION:0079695
CL(24:5/24:5/24:5/24:6)	LION:0079696
CL(20:4/24:6/26:6/26:6)	LION:0079697
CL(20:5/24:5/26:6/26:6)	LION:0079698
CL(20:5/24:6/26:5/26:6)	LION:0079699
CL(22:4/22:6/26:6/26:6)	LION:0079700
CL(22:4/24:6/24:6/26:6)	LION:0079701
CL(22:5/22:5/26:6/26:6)	LION:0079702
CL(22:5/22:6/26:5/26:6)	LION:0079703
CL(22:5/24:5/24:6/26:6)	LION:0079704
CL(22:5/24:6/24:6/26:5)	LION:0079705
CL(22:6/22:6/26:4/26:6)	LION:0079706
CL(22:6/22:6/26:5/26:5)	LION:0079707
CL(22:6/24:4/24:6/26:6)	LION:0079708
CL(22:6/24:5/24:5/26:6)	LION:0079709
CL(22:6/24:5/24:6/26:5)	LION:0079710
CL(22:6/24:6/24:6/26:4)	LION:0079711
CL(24:4/24:6/24:6/24:6)	LION:0079712
CL(24:5/24:5/24:6/24:6)	LION:0079713
CL(18:0/26:0/26:0/26:6)	LION:0079714
CL(18:0/26:0/26:1/26:5)	LION:0079715
CL(18:0/26:0/26:2/26:4)	LION:0079716
CL(18:0/26:0/26:3/26:3)	LION:0079717
CL(18:0/26:1/26:1/26:4)	LION:0079718
CL(18:0/26:1/26:2/26:3)	LION:0079719
CL(18:0/26:2/26:2/26:2)	LION:0079720
CL(18:1/26:0/26:0/26:5)	LION:0079721
CL(18:1/26:0/26:1/26:4)	LION:0079722
CL(18:1/26:0/26:2/26:3)	LION:0079723
CL(18:1/26:1/26:1/26:3)	LION:0079724
CL(18:1/26:1/26:2/26:2)	LION:0079725
CL(18:2/26:0/26:0/26:4)	LION:0079726
CL(18:2/26:0/26:1/26:3)	LION:0079727
CL(18:2/26:0/26:2/26:2)	LION:0079728
CL(18:2/26:1/26:1/26:2)	LION:0079729
CL(18:3/26:0/26:0/26:3)	LION:0079730
CL(18:3/26:0/26:1/26:2)	LION:0079731
CL(18:3/26:1/26:1/26:1)	LION:0079732
CL(20:0/24:0/26:0/26:6)	LION:0079733
CL(20:0/24:0/26:1/26:5)	LION:0079734
CL(20:0/24:0/26:2/26:4)	LION:0079735
CL(20:0/24:0/26:3/26:3)	LION:0079736
CL(20:0/24:1/26:0/26:5)	LION:0079737
CL(20:0/24:1/26:1/26:4)	LION:0079738
CL(20:0/24:1/26:2/26:3)	LION:0079739
CL(20:0/24:2/26:0/26:4)	LION:0079740
CL(20:0/24:2/26:1/26:3)	LION:0079741
CL(20:0/24:2/26:2/26:2)	LION:0079742
CL(20:0/24:3/26:0/26:3)	LION:0079743
CL(20:0/24:3/26:1/26:2)	LION:0079744
CL(20:0/24:4/26:0/26:2)	LION:0079745
CL(20:0/24:4/26:1/26:1)	LION:0079746
CL(20:0/24:5/26:0/26:1)	LION:0079747
CL(20:0/24:6/26:0/26:0)	LION:0079748
CL(20:1/24:0/26:0/26:5)	LION:0079749
CL(20:1/24:0/26:1/26:4)	LION:0079750
CL(20:1/24:0/26:2/26:3)	LION:0079751
CL(20:1/24:1/26:0/26:4)	LION:0079752
CL(20:1/24:1/26:1/26:3)	LION:0079753
CL(20:1/24:1/26:2/26:2)	LION:0079754
CL(20:1/24:2/26:0/26:3)	LION:0079755
CL(20:1/24:2/26:1/26:2)	LION:0079756
CL(20:1/24:3/26:0/26:2)	LION:0079757
CL(20:1/24:3/26:1/26:1)	LION:0079758
CL(20:1/24:4/26:0/26:1)	LION:0079759
CL(20:1/24:5/26:0/26:0)	LION:0079760
CL(20:3/24:0/26:0/26:3)	LION:0079770
CL(20:3/24:0/26:1/26:2)	LION:0079771
CL(20:3/24:1/26:0/26:2)	LION:0079772
CL(20:3/24:1/26:1/26:1)	LION:0079773
CL(20:3/24:2/26:0/26:1)	LION:0079774
CL(20:3/24:3/26:0/26:0)	LION:0079775
CL(20:4/24:0/26:0/26:2)	LION:0079776
CL(20:4/24:0/26:1/26:1)	LION:0079777
CL(20:4/24:1/26:0/26:1)	LION:0079778
CL(20:4/24:2/26:0/26:0)	LION:0079779
CL(20:5/24:0/26:0/26:1)	LION:0079780
CL(20:5/24:1/26:0/26:0)	LION:0079781
CL(22:0/22:0/26:0/26:6)	LION:0079782
CL(22:0/22:0/26:1/26:5)	LION:0079783
CL(22:0/22:0/26:2/26:4)	LION:0079784
CL(22:0/22:0/26:3/26:3)	LION:0079785
CL(22:0/22:1/26:0/26:5)	LION:0079786
CL(22:0/22:1/26:1/26:4)	LION:0079787
CL(22:0/22:1/26:2/26:3)	LION:0079788
CL(22:0/22:4/26:0/26:2)	LION:0079794
CL(22:0/22:4/26:1/26:1)	LION:0079795
CL(22:0/22:5/26:0/26:1)	LION:0079796
CL(22:0/22:6/26:0/26:0)	LION:0079797
CL(22:0/24:0/24:0/26:6)	LION:0079798
CL(22:0/24:0/24:1/26:5)	LION:0079799
CL(22:0/24:0/24:2/26:4)	LION:0079800
CL(22:0/24:0/24:3/26:3)	LION:0079801
CL(22:0/24:0/24:4/26:2)	LION:0079802
CL(22:0/24:0/24:5/26:1)	LION:0079803
CL(22:0/24:0/24:6/26:0)	LION:0079804
CL(22:0/24:1/24:1/26:4)	LION:0079805
CL(22:0/24:1/24:2/26:3)	LION:0079806
CL(22:0/24:1/24:3/26:2)	LION:0079807
CL(22:0/24:1/24:4/26:1)	LION:0079808
CL(22:0/24:1/24:5/26:0)	LION:0079809
CL(22:0/24:2/24:2/26:2)	LION:0079810
CL(22:0/24:2/24:3/26:1)	LION:0079811
CL(22:0/24:2/24:4/26:0)	LION:0079812
CL(22:0/24:3/24:3/26:0)	LION:0079813
CL(22:1/22:1/26:0/26:4)	LION:0079814
CL(22:1/22:1/26:1/26:3)	LION:0079815
CL(22:1/22:1/26:2/26:2)	LION:0079816
CL(22:1/22:4/26:0/26:1)	LION:0079821
CL(22:1/22:5/26:0/26:0)	LION:0079822
CL(22:1/24:0/24:0/26:5)	LION:0079823
CL(22:1/24:0/24:1/26:4)	LION:0079824
CL(22:1/24:0/24:2/26:3)	LION:0079825
CL(22:1/24:0/24:3/26:2)	LION:0079826
CL(22:1/24:0/24:4/26:1)	LION:0079827
CL(22:1/24:0/24:5/26:0)	LION:0079828
CL(22:1/24:1/24:1/26:3)	LION:0079829
CL(22:1/24:1/24:2/26:2)	LION:0079830
CL(22:1/24:1/24:3/26:1)	LION:0079831
CL(22:1/24:1/24:4/26:0)	LION:0079832
CL(22:1/24:2/24:2/26:1)	LION:0079833
CL(22:1/24:2/24:3/26:0)	LION:0079834
CL(22:4/24:0/24:0/26:2)	LION:0079855
CL(22:4/24:0/24:1/26:1)	LION:0079856
CL(22:4/24:0/24:2/26:0)	LION:0079857
CL(22:4/24:1/24:1/26:0)	LION:0079858
CL(22:5/24:0/24:0/26:1)	LION:0079859
CL(22:5/24:0/24:1/26:0)	LION:0079860
CL(22:6/24:0/24:0/26:0)	LION:0079861
CL(24:0/24:0/24:0/24:6)	LION:0079862
CL(24:0/24:0/24:1/24:5)	LION:0079863
CL(24:0/24:0/24:2/24:4)	LION:0079864
CL(24:0/24:0/24:3/24:3)	LION:0079865
CL(24:0/24:1/24:1/24:4)	LION:0079866
CL(24:0/24:1/24:2/24:3)	LION:0079867
CL(24:0/24:2/24:2/24:2)	LION:0079868
CL(24:1/24:1/24:1/24:3)	LION:0079869
CL(24:1/24:1/24:2/24:2)	LION:0079870
CL(18:0/26:0/26:1/26:6)	LION:0079871
CL(18:0/26:0/26:2/26:5)	LION:0079872
CL(18:0/26:0/26:3/26:4)	LION:0079873
CL(18:0/26:1/26:1/26:5)	LION:0079874
CL(18:0/26:1/26:2/26:4)	LION:0079875
CL(18:0/26:1/26:3/26:3)	LION:0079876
CL(18:0/26:2/26:2/26:3)	LION:0079877
CL(18:1/26:0/26:0/26:6)	LION:0079878
CL(18:1/26:0/26:1/26:5)	LION:0079879
CL(18:1/26:0/26:2/26:4)	LION:0079880
CL(18:1/26:0/26:3/26:3)	LION:0079881
CL(18:1/26:1/26:1/26:4)	LION:0079882
CL(18:1/26:1/26:2/26:3)	LION:0079883
CL(18:1/26:2/26:2/26:2)	LION:0079884
CL(18:2/26:0/26:0/26:5)	LION:0079885
CL(18:2/26:0/26:1/26:4)	LION:0079886
CL(18:2/26:0/26:2/26:3)	LION:0079887
CL(18:2/26:1/26:1/26:3)	LION:0079888
CL(18:2/26:1/26:2/26:2)	LION:0079889
CL(18:3/26:0/26:0/26:4)	LION:0079890
CL(18:3/26:0/26:1/26:3)	LION:0079891
CL(18:3/26:0/26:2/26:2)	LION:0079892
CL(18:3/26:1/26:1/26:2)	LION:0079893
CL(20:0/24:0/26:1/26:6)	LION:0079894
CL(20:0/24:0/26:2/26:5)	LION:0079895
CL(20:0/24:0/26:3/26:4)	LION:0079896
CL(20:0/24:1/26:0/26:6)	LION:0079897
CL(20:0/24:1/26:1/26:5)	LION:0079898
CL(20:0/24:1/26:2/26:4)	LION:0079899
CL(20:0/24:1/26:3/26:3)	LION:0079900
CL(20:0/24:2/26:0/26:5)	LION:0079901
CL(20:0/24:2/26:1/26:4)	LION:0079902
CL(20:0/24:2/26:2/26:3)	LION:0079903
CL(20:0/24:3/26:0/26:4)	LION:0079904
CL(20:0/24:3/26:1/26:3)	LION:0079905
CL(20:0/24:3/26:2/26:2)	LION:0079906
CL(20:0/24:4/26:0/26:3)	LION:0079907
CL(20:0/24:4/26:1/26:2)	LION:0079908
CL(20:0/24:5/26:0/26:2)	LION:0079909
CL(20:0/24:5/26:1/26:1)	LION:0079910
CL(20:0/24:6/26:0/26:1)	LION:0079911
CL(20:1/24:0/26:0/26:6)	LION:0079912
CL(20:1/24:0/26:1/26:5)	LION:0079913
CL(20:1/24:0/26:2/26:4)	LION:0079914
CL(20:1/24:0/26:3/26:3)	LION:0079915
CL(20:1/24:1/26:0/26:5)	LION:0079916
CL(20:1/24:1/26:1/26:4)	LION:0079917
CL(20:1/24:1/26:2/26:3)	LION:0079918
CL(20:1/24:2/26:0/26:4)	LION:0079919
CL(20:1/24:2/26:1/26:3)	LION:0079920
CL(20:1/24:2/26:2/26:2)	LION:0079921
CL(20:1/24:3/26:0/26:3)	LION:0079922
CL(20:1/24:3/26:1/26:2)	LION:0079923
CL(20:1/24:4/26:0/26:2)	LION:0079924
CL(20:1/24:4/26:1/26:1)	LION:0079925
CL(20:1/24:5/26:0/26:1)	LION:0079926
CL(20:1/24:6/26:0/26:0)	LION:0079927
CL(20:3/24:0/26:0/26:4)	LION:0079940
CL(20:3/24:0/26:1/26:3)	LION:0079941
CL(20:3/24:0/26:2/26:2)	LION:0079942
CL(20:3/24:1/26:0/26:3)	LION:0079943
CL(20:3/24:1/26:1/26:2)	LION:0079944
CL(20:3/24:2/26:0/26:2)	LION:0079945
CL(20:3/24:2/26:1/26:1)	LION:0079946
CL(20:3/24:3/26:0/26:1)	LION:0079947
CL(20:3/24:4/26:0/26:0)	LION:0079948
CL(20:4/24:0/26:0/26:3)	LION:0079949
CL(20:4/24:0/26:1/26:2)	LION:0079950
CL(20:4/24:1/26:0/26:2)	LION:0079951
CL(20:4/24:1/26:1/26:1)	LION:0079952
CL(20:4/24:2/26:0/26:1)	LION:0079953
CL(20:4/24:3/26:0/26:0)	LION:0079954
CL(20:5/24:0/26:0/26:2)	LION:0079955
CL(20:5/24:0/26:1/26:1)	LION:0079956
CL(20:5/24:1/26:0/26:1)	LION:0079957
CL(20:5/24:2/26:0/26:0)	LION:0079958
CL(22:0/22:0/26:1/26:6)	LION:0079959
CL(22:0/22:0/26:2/26:5)	LION:0079960
CL(22:0/22:0/26:3/26:4)	LION:0079961
CL(22:0/22:1/26:0/26:6)	LION:0079962
CL(22:0/22:1/26:1/26:5)	LION:0079963
CL(22:0/22:1/26:2/26:4)	LION:0079964
CL(22:0/22:1/26:3/26:3)	LION:0079965
CL(22:0/22:4/26:0/26:3)	LION:0079972
CL(22:0/22:4/26:1/26:2)	LION:0079973
CL(22:0/22:5/26:0/26:2)	LION:0079974
CL(22:0/22:5/26:1/26:1)	LION:0079975
CL(22:0/22:6/26:0/26:1)	LION:0079976
CL(22:0/24:0/24:1/26:6)	LION:0079977
CL(22:0/24:0/24:2/26:5)	LION:0079978
CL(22:0/24:0/24:3/26:4)	LION:0079979
CL(22:0/24:0/24:4/26:3)	LION:0079980
CL(22:0/24:0/24:5/26:2)	LION:0079981
CL(22:0/24:0/24:6/26:1)	LION:0079982
CL(22:0/24:1/24:1/26:5)	LION:0079983
CL(22:0/24:1/24:2/26:4)	LION:0079984
CL(22:0/24:1/24:3/26:3)	LION:0079985
CL(22:0/24:1/24:4/26:2)	LION:0079986
CL(22:0/24:1/24:5/26:1)	LION:0079987
CL(22:0/24:1/24:6/26:0)	LION:0079988
CL(22:0/24:2/24:2/26:3)	LION:0079989
CL(22:0/24:2/24:3/26:2)	LION:0079990
CL(22:0/24:2/24:4/26:1)	LION:0079991
CL(22:0/24:2/24:5/26:0)	LION:0079992
CL(22:0/24:3/24:3/26:1)	LION:0079993
CL(22:0/24:3/24:4/26:0)	LION:0079994
CL(22:1/22:1/26:0/26:5)	LION:0079995
CL(22:1/22:1/26:1/26:4)	LION:0079996
CL(22:1/22:1/26:2/26:3)	LION:0079997
CL(22:1/22:4/26:0/26:2)	LION:0080003
CL(22:1/22:4/26:1/26:1)	LION:0080004
